Week,42ndStreet,AChorusLine,OhCalcutta,Aladdin,BeautyAndTheBeast,Cats,Chicago,FiddlerOnTheRoof,Grease,Hairspray,Hamilton,LesMiserables,MammaMia,MissSaigon,MyFairLady,Rent,TheBookOfMormon,TheLionKing,ThePhantomOfTheOpera,Wicked
03/23/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
03/30/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
04/06/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
04/13/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
04/20/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
04/27/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
05/04/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
05/11/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
05/18/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
05/25/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
06/01/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
06/08/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
06/15/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
06/22/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
06/29/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
07/06/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
07/13/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
07/20/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
07/27/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
08/03/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
08/10/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
08/17/2008,,Schoenfeld,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
08/24/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
08/31/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
09/07/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,Nederlander,,Minskoff,Majestic,Gershwin
09/14/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/21/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/28/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/05/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/12/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/19/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/26/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/02/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/09/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/16/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/23/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/30/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/07/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/14/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/21/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/28/2008,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/04/2009,,,,,,,Ambassador,,Brooks Atkinson,Neil Simon,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/11/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/18/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/25/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/01/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/08/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/15/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/22/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
03/01/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
03/08/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
03/15/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
03/22/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
03/29/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
04/05/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
04/12/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
04/19/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
04/26/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/03/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/10/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/17/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/24/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/31/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
06/07/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
06/14/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
06/21/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
06/28/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
07/05/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
07/12/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
07/19/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
07/26/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/02/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/09/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/16/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/23/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/30/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/06/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/13/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/20/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/27/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/04/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/11/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/18/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/25/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/01/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/08/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/15/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/22/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/29/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/06/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/13/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/20/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/27/2009,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/03/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/10/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/17/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/24/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/31/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/07/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/14/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/21/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/28/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
03/07/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
03/14/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
03/21/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
03/28/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
04/04/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
04/11/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
04/18/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
04/25/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/02/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/09/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/16/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/23/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
05/30/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
06/06/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
06/13/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
06/20/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
06/27/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
07/04/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
07/11/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
07/18/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
07/25/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/01/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/08/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/15/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/22/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
08/29/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/05/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/12/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/19/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
09/26/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/03/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/10/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/17/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/24/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
10/31/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/07/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/14/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/21/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
11/28/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/05/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/12/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/19/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
12/26/2010,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/02/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/09/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/16/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/23/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
01/30/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/06/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/13/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/20/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,,Minskoff,Majestic,Gershwin
02/27/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/06/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/13/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/20/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/27/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/03/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/10/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/17/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/24/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/01/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/08/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/15/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/22/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/29/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/05/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/12/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/19/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/26/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/03/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/10/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/17/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/24/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/31/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/07/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/14/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/21/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/28/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/04/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/11/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/18/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/25/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/02/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/09/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/16/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/23/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/30/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/06/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/13/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/20/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/27/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/04/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/11/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/18/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/25/2011,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/01/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/08/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/15/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/22/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/29/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/05/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/12/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/19/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/26/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/04/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/11/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/18/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/25/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/01/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/08/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/15/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/22/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/29/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/06/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/13/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/20/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/27/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/03/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/10/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/17/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/24/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/01/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/08/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/15/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/22/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/29/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/05/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/12/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/19/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/26/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/02/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/09/2012,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
